SelectedClassNumber,SelectedAcadTerm,Term,Course Code,Section,Description,Grading Basis,class1_day,class1_starttime,class1_venue,class2_day,class2_starttime,class2_venue,class3_day,class3_starttime,class3_venue,exam_startdate,exam_day,exam_starttime,OriginalTerm,StdTerm,key,isDropped,BossLink
2917,2410,2024-25 Term 1,THES721,G6,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2917
2918,2410,2024-25 Term 1,MGMT726,G24,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G24_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2918
2921,2410,2024-25 Term 1,MGMT726,G26,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G26_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2921
2922,2410,2024-25 Term 1,THES718,G11,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES718_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2922
2923,2410,2024-25 Term 1,THES718,G12,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES718_G12_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2923
2924,2410,2024-25 Term 1,OPIM311,SG82,Service Processes,Graded, ,TBA,,,,,,,,03-Dec-2024,Tue,13:00,2024-25 Term 1,,OPIM311_SG82_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2924
2925,2410,2024-25 Term 1,THES721,G8,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G8_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2925
2926,2410,2024-25 Term 1,THES721,G10,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G10_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2926
2927,2410,2024-25 Term 1,THES721,G12,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G12_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2927
2928,2410,2024-25 Term 1,IS607,G3,Capstone Project - Data Science and Engineering,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,IS607_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2928
2929,2410,2024-25 Term 1,IS607,G4,Capstone Project - Data Science and Engineering,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,IS607_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2929
2930,2410,2024-25 Term 1,IS617,G5,Capstone Project - Software and Cyber-Physical Systems,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,IS617_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2930
2931,2410,2024-25 Term 1,THES721,G17,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G17_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2931
2932,2410,2024-25 Term 1,MGMT726,G28,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G28_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2932
2933,2410,2024-25 Term 1,THES721,G14,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G14_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2933
2934,2410,2024-25 Session 1,THES724,G6,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Session 1,,THES724_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2934
2935,2410,2024-25 Term 1,MGMT726,G30,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G30_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2935
2936,2410,2024-25 Term 1,THES721,G16,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G16_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2936
2937,2410,2024-25 Term 1,MGMT726,G32,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G32_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2937
2938,2410,2024-25 Term 1,THES721,G18,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G18_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2938
2939,2410,2024-25 Term 1,MGMT726,G34,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G34_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2939
2940,2410,2024-25 Term 1,THES721,G19,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G19_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2940
2941,2410,2024-25 Term 1,THES721,G21,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Term 1,,THES721_G21_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2941
2942,2410,2024-25 Term 1,MGMT726,G17,Introductory Research Project,Graded, ,TBA,,,,,,,,,,,2024-25 Term 1,,MGMT726_G17_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2942
2943,2410,2024-25 Term 1,MGMT726,G19,Introductory Research Project,Graded,,,,,,,,,,,,,2024-25 Term 1,,MGMT726_G19_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2943
2944,2410,2024-25 Term 1,MGMT726,G21,Introductory Research Project,Graded,,,,,,,,,,,,,2024-25 Term 1,,MGMT726_G21_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2944
2945,2410,2024-25 Term 1,MGMT726,G23,Introductory Research Project,Graded,,,,,,,,,,,,,2024-25 Term 1,,MGMT726_G23_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2410&SelectedClassNumber=2945
1002,2420,2024-25 Session 2,ECON708,G1,Issues and Challenges in Global Economy,Graded,"Mon, Tue, Wed, Thu, Fri",09:00,,Wed,14:00,,,,,,,,2024-25 Session 2,,ECON708_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1002
1003,2420,2024-25 Session 2,MGMT719,G1,Strategic Management II,Graded,"Mon, Tue, Thu, Fri, Sat",14:00,,Sat,09:00,,,,,,,,2024-25 Session 2,,MGMT719_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1003
1004,2420,2024-25 Session 2,THES720,G1,Dissertation,Pass/Fail,,,,,,,,,,,,,2024-25 Session 2,,THES720_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1004
1005,2420,2024-25 Term 2,BSRM704,G1,Introduction to Business Research: Philosophy of Science and Behavioural Approaches to Organizing,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,BSRM704_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1005
1006,2420,2024-25 Term 2,MGMT718,G1,Research Methods II,Graded, ,14:00,,,,,,,,,,,2024-25 Term 2,,MGMT718_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1006
1007,2420,2024-25 Term 2,OBHR703,G1,Trust Within Organisations,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,OBHR703_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1007
1008,2420,2024-25 Term 2,STAT702,G1,Data Analysis,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,STAT702_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1008
1009,2420,2024-25 Term 2,MKTG708,G2,Marketing Strategy,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,MKTG708_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1009
1010,2420,2024-25 Term 2,MGMT745,G1,Research Methods for Business Professionals,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,MGMT745_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1010
1011,2420,2024-25 Term 2,MGMT737,G1,Strategy,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,MGMT737_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1011
1012,2420,2024-25 Term 2,MKTG708,G1,Marketing Strategy,Graded, ,09:00,,,,,,,,,,,2024-25 Term 2,,MKTG708_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1012
1013,2420,2024-25 Session 2,THES720,G2,Dissertation,Pass/Fail, ,TBA,,,,,,,,,,,2024-25 Session 2,,THES720_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1013
1594,2420,2024-25 Term 2,COR2212,G2,Epidemics - Biomedicine and Global Health,Graded,,,,,,,,,,,,,2024-25 Term 2,,COR2212_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1594
1615,2420,2024-25 Term 2,COR1001,G1,Internship,Pass/Fail,,,,,,,,,,,,,2024-25 Term 2,,COR1001_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1615
1616,2420,2024-25 Term 2,COR2001,G1,Community Service,Pass/Fail,,,,,,,,,,,,,2024-25 Term 2,,COR2001_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1616
1646,2420,2024-25 Term 2,COR2212,G1,Epidemics - Biomedicine and Global Health,Graded,,,,,,,,,,,,,2024-25 Term 2,,COR2212_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1646
1896,2420,2024-25 Term 2,COR2212,G3,Epidemics - Biomedicine and Global Health,Graded,,,,,,,,,,,,,2024-25 Term 2,,COR2212_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=1896
2257,2420,2024-25 January Term,ECON6016,G1,Principles of Economics 1,Graded,Wed,19:00,SOE/SCIS2 Seminar Room 2-10,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,ECON6016_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2257
2270,2420,2024-25 Session 2,MGMT6092,G1,PKUGSM MBA – Southeast Asia Immersion Program,Graded, ,TBA,,,,,,,,,,,2024-25 Session 2,,MGMT6092_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2270
2271,2420,2024-25 Session 2,MKTG609,G1,Strategic Marketing Management,Graded, ,TBA,,,,,,,,,,,2024-25 Session 2,,MKTG609_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2271
2272,2420,2024-25 Session 2,MGMT6030,G1,Leading Business Transformation,Graded, ,TBA,,,,,,,,,,,2024-25 Session 2,,MGMT6030_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2272
2273,2420,2024-25 Term 2,HLCR602,G1,Aligning Healthcare Strategy and Customer Value Delivery,Graded,,,,,,,,,,,,,2024-25 Term 2,,HLCR602_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2273
2274,2420,2024-25 Term 2,HLCR603,G1,Health Economics & Financial Management,Graded,,,,,,,,,,,,,2024-25 Term 2,,HLCR603_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2274
2438,2420,2024-25 Session 2,FNCE604A,G1,Analysis of Fixed Income,Graded, ,TBA,,,,,,,,,,,2024-25 Session 2,,FNCE604A_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2438
2439,2420,2024-25 Session 2,FNCE602,G1,Analysis of Equities and ETF,Graded, ,TBA,,,,,,,,,,,2024-25 Session 2,,FNCE602_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2439
2440,2420,2024-25 Session 2,FNCE658,G1,Analysis and Applications of Derivatives,Graded, ,TBA,,,,,,,,,,,2024-25 Session 2,,FNCE658_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2440
2442,2420,2024-25 January Term,FNCE6009,G1,Advanced Quantitative and Economic Analysis,Graded,Wed,12:00,LKCSB Seminar Room 2-3,,,,,,,01-Apr-2025,Tue,19:30,2024-25 January Term,,FNCE6009_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2442
2443,2420,2024-25 January Term,FNCE6009,G4,Advanced Quantitative and Economic Analysis,Graded,Thu,15:30,LKCSB Seminar Room 2-3,,,,,,,01-Apr-2025,Tue,19:30,2024-25 January Term,,FNCE6009_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2443
2445,2420,2024-25 January Term,FNCE6009,G6,Advanced Quantitative and Economic Analysis,Graded,Tue,12:00,LKCSB Seminar Room 2-3,,,,,,,01-Apr-2025,Tue,19:30,2024-25 January Term,,FNCE6009_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2445
2446,2420,2024-25 January Term,ACCT644,G1,Advanced Financial Statement Analysis,Graded,Thu,12:00,LKCSB Seminar Room 2-3,,,,,,,04-Apr-2025,Fri,19:30,2024-25 January Term,,ACCT644_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2446
2447,2420,2024-25 January Term,ACCT644,G4,Advanced Financial Statement Analysis,Graded,Wed,08:15,LKCSB Seminar Room 2-3,,,,,,,04-Apr-2025,Fri,19:30,2024-25 January Term,,ACCT644_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2447
2449,2420,2024-25 January Term,ACCT644,G6,Advanced Financial Statement Analysis,Graded,Mon,15:30,LKCSB Seminar Room 2-3,,,,,,,04-Apr-2025,Fri,19:30,2024-25 January Term,,ACCT644_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2449
2450,2420,2024-25 January Term,FNCE6048,G1,Advanced Equity Analysis and Portfolio Management,Graded,Tue,12:00,LKCSB Seminar Room 2-5,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,FNCE6048_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2450
2451,2420,2024-25 January Term,FNCE6048,G4,Advanced Equity Analysis and Portfolio Management,Graded,Mon,15:30,LKCSB Seminar Room 2-5,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,FNCE6048_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2451
2452,2420,2024-25 January Term,FNCE6048,G6,Advanced Equity Analysis and Portfolio Management,Graded,Thu,12:00,LKCSB Seminar Room 2-5,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,FNCE6048_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2452
2453,2420,2024-25 January Term,FNCE6049,G1,Advanced Fixed Income and Derivatives Analysis,Graded,Mon,12:00,LKCSB Seminar Room 2-3,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,FNCE6049_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2453
2454,2420,2024-25 January Term,FNCE6049,G4,Advanced Fixed Income and Derivatives Analysis,Graded,Tue,12:00,YPHSL Seminar Room 3-10,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,FNCE6049_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2454
2455,2420,2024-25 January Term,FNCE6049,G6,Advanced Fixed Income and Derivatives Analysis,Graded,Wed,12:00,YPHSL Seminar Room 2-16,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,FNCE6049_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2455
2456,2420,2024-25 January Term,FNCE6049,G3,Advanced Fixed Income and Derivatives Analysis,Graded,Fri,19:00,LKCSB Seminar Room 3-8,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,FNCE6049_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2456
2457,2420,2024-25 January Term,FNCE6006,G2,Equity Analysis and Portfolio Management,Graded,Thu,19:00,LKCSB Seminar Room 3-8,,,,,,,03-Apr-2025,Thu,19:30,2024-25 January Term,,FNCE6006_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2457
2458,2420,2024-25 January Term,FNCE6055,G5,Sustainable Finance and Alternative Investments,Graded,Mon,15:30,YPHSL Seminar Room 2-02,,,,,,,03-Apr-2025,Thu,08:30,2024-25 January Term,,FNCE6055_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2458
2459,2420,2024-25 January Term,IDIS618,G1,Postgraduate Professional Development,Pass/Fail,,,,,,,,,,,,,2024-25 January Term,,IDIS618_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2459
2460,2420,2024-25 January Term,MGMT6050,G1,Internship,Pass/Fail,,,,,,,,,,,,,2024-25 January Term,,MGMT6050_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2460
2461,2420,2024-25 January Term,FNCE6009,G3,Advanced Quantitative and Economic Analysis,Graded,Tue,19:00,LKCSB Seminar Room 3-8,,,,,,,01-Apr-2025,Tue,19:30,2024-25 January Term,,FNCE6009_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2461
2462,2420,2024-25 January Term,ACCT644,G2,Advanced Financial Statement Analysis,Graded,Wed,19:00,LKCSB Seminar Room 2-3,,,,,,,04-Apr-2025,Fri,19:30,2024-25 January Term,,ACCT644_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2462
2465,2420,2024-25 January Term,FNCE680,G3,Corporate Finance,Graded,Fri,08:15,YPHSL Seminar Room B1-01,,,,,,,03-Apr-2025,Thu,19:30,2024-25 January Term,,FNCE680_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2465
2466,2420,2024-25 January Term,FNCE680,G4,Corporate Finance,Graded,Sat,12:00,YPHSL Seminar Room B1-01,,,,,,,03-Apr-2025,Thu,19:30,2024-25 January Term,,FNCE680_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2466
2467,2420,2024-25 January Term,OPIM628,G3,Business Analytics,Graded,Wed,12:00,YPHSL Seminar Room B1-01,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,OPIM628_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2467
2468,2420,2024-25 January Term,OPIM628,G4,Business Analytics,Graded,Wed,15:30,YPHSL Seminar Room B1-01,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,OPIM628_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2468
2469,2420,2024-25 January Term,OPIM628,G6,Business Analytics,Graded,Thu,08:15,YPHSL Seminar Room B1-01,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,OPIM628_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2469
2473,2420,2024-25 January Term,OPIM617,G3,Operations and Supply Chain Management,Graded,Tue,15:30,YPHSL Seminar Room B1-01,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,OPIM617_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2473
2474,2420,2024-25 January Term,OPIM617,G4,Operations and Supply Chain Management,Graded,Tue,08:15,YPHSL Seminar Room B1-01,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,OPIM617_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2474
2475,2420,2024-25 January Term,OPIM617,G6,Operations and Supply Chain Management,Graded,Wed,08:15,YPHSL Seminar Room B1-01,,,,,,,05-Apr-2025,Sat,19:30,2024-25 January Term,,OPIM617_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2475
2480,2420,2024-25 January Term,IDIS623,G1,Postgraduate Professional Development,Pass/Fail,,,,,,,,,,,,,2024-25 January Term,,IDIS623_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2480
2481,2420,2024-25 January Term,MGMT6018,G1,Internship,Pass/Fail,,,,,,,,,,,,,2024-25 January Term,,MGMT6018_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2481
2484,2420,2024-25 January Term,ACCT653,G1,Forecasting and Forensic Analytics,Graded,Mon,19:00,SOA Seminar Room 1-1,,,,,,,05-Apr-2025,Sat,13:00,2024-25 January Term,,ACCT653_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2484
2485,2420,2024-25 January Term,ACCT652,G1,Data Management,Graded,Tue,19:00,SOA Seminar Room 1-1,,,,,,,01-Apr-2025,Tue,19:30,2024-25 January Term,,ACCT652_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2485
2486,2420,2024-25 January Term,ACCT658,G1,Financial Reporting in the IFRS World (Part II),Graded,Thu,19:00,SOA Seminar Room 1-1,,,,,,,03-Apr-2025,Thu,19:30,2024-25 January Term,,ACCT658_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2486
2487,2420,2024-25 January Term,ACCT659,G1,Accounting Information System,Graded,Wed,19:00,SOA Seminar Room 1-1,,,,,,,02-Apr-2025,Wed,19:30,2024-25 January Term,,ACCT659_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2487
2488,2420,2024-25 January Term,LAW632,G1,"Financial Regulation in Singapore, Hong Kong and Greater China",Graded,Wed,19:00,YPHSL Seminar Room 2-02,,,,,,,04-Apr-2025,Fri,08:30,2024-25 January Term,,LAW632_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2488
2489,2420,2024-25 January Term,LAW645,G1,Advanced Law of Obligations: A Study in Commercial Remedies,Graded,Tue,19:00,YPHSL Seminar Room 2-02,,,,,,,05-Apr-2025,Sat,08:30,2024-25 January Term,,LAW645_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2489
2490,2420,2024-25 January Term,LAW646,G1,Judgecraft,Pass/Fail,"Tue, Wed",09:00,,"Tue, Wed",09:00,,"Tue, Wed",09:00,,,,,2024-25 January Term,,LAW646_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2490
2491,2420,2024-25 January Term,LAW647,G1,Judicial Dissertation,Graded, ,TBA,,,,,,,,,,,2024-25 January Term,,LAW647_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2491
2492,2420,2024-25 January Term,LAW651,G1,Law of Real Estate Securitisation,Graded,Tue,08:15,YPHSL Seminar Room 2-02,,,,,,,01-Apr-2025,Tue,08:30,2024-25 January Term,,LAW651_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2492
2493,2420,2024-25 January Term,LAW653,G1,"AI, Law and Ethics",Graded,Wed,15:30,YPHSL Seminar Room 2-02,,,,,,,02-Apr-2025,Wed,13:00,2024-25 January Term,,LAW653_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2493
2494,2420,2024-25 January Term,LAW655,G1,Fintech Regulation,Graded,Tue,12:00,YPHSL Seminar Room 2-02,,,,,,,01-Apr-2025,Tue,13:00,2024-25 January Term,,LAW655_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2420&SelectedClassNumber=2494
